IncidentID,IncidentYear,IncidentDate,Date,Address,City,State,NeighborhoodCouncil,ZipCode,CallReceived,CallDispatched,FirstUnitTurnout,FirstUnitOnscene,IncidentClosed,FireType,PropertyUseSpecific,PropertyUseGeneral,Fire_AreaOfOrigin,Fire_HeatSource,Fire_FirstItemIgnited,Fire_SpecificCause,Fire_GeneralCause,EstimatedPropertyValue,EstimatedPropertyLoss,EstimatedContentLoss,EstimatedTotalFireLoss,Structure_FireFloorOfOrigin,Structure_FloorOfOriginDescription,Structure_BuildingStatus,Structure_BurnDamage,Structure_SmokeDamage,Structure_AlarmInvolved,Structure_AlarmType,Structure_AlarmEffectiveness,Structure_NumberOfStories,Structure_NumberOfBasementLevels,Structure_ConstructionType,Structure_TotalSqFootage,Structure_NumberOfOccupants,Structure_NumberOfBusinesses,Structure_TotalSQFootBurned,Structure_TotalSQFootSmokeDamage,Mobile_VehicleMake,Mobile_VehicleModel,Mobile_VehicleYear,Fire_OutsideAreaAffected,Latitude,Longitude
911767,2015,2015-04-19T12:00:00Z,2015-04-19,NB I5 TO NB 705,,WA,South End,98418,14:14:05,14:16:03,14:16:53,14:21:16,14:46:23,Mobile Property Fire,Water Vessels,Mobile Property,Exterior of Vehicle,"Heat, Spark from Friction",Tires,Equipment Failure (Mechanical),Mechanical Failure or Malfunction,75000,500,0,500,,,,,,,,,,,,,,,,,Other Make,,2000,Not Applicable,47.227854,-122.462762
911772,2015,2015-04-19T12:00:00Z,2015-04-19,S 96TH ST/A ST,Tacoma,WA,South End,98444,14:58:29,14:59:09,15:00:19,15:05:53,15:14:17,Mobile Property Fire,Passenger Vehicle,Mobile Property,Passenger Compartment of Vehicle,Electrical Arcing,"General Materials (ie;Wire,Transformer)",Equipment Failure (Electrical),Mechanical Failure or Malfunction,1700,1700,0,1700,,,,,,,,,,,,,,,,,Chevrolet,Silverado,1986,Not Applicable,47.17003,-122.4314
913572,2015,2015-04-28T12:00:00Z,2015-04-28,2501 E D ST,Tacoma,WA,New Tacoma,98421,11:20:09,11:20:59,11:22:17,11:27:12,11:46:19,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Undetermined - 0,47.239633,-122.429296
908294,2015,2015-04-01T12:00:00Z,2015-04-01,1302 PUYALLUP AV,Tacoma,WA,New Tacoma,98421,21:21:31,21:22:06,21:23:27,21:26:14,23:32:47,Structure Fire,Fuel Distribution,Mercantile,Garage/Carport or Vehicle Storage,Heat Spread from Another Fire,Flammable/Combustible Liquid,Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,40000,40000,5000,45000,1,Normal Floor,Occupied and Operating,Confined to BUILDING of origin,Confined to BUILDING of origin,Yes,,,1,0,Non-Combustible (Type II),800,1,1,50,0,,,,Not Applicable,47.242063,-122.415869
912684,2015,2015-04-24T12:00:00Z,2015-04-24,2727 E D ST,Tacoma,WA,New Tacoma,98421,5:58:08,5:59:32,6:00:21,6:03:12,6:19:59,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.236765,-122.428607
908902,2015,2015-04-05T12:00:00Z,2015-04-05,3201 S 12TH ST,Tacoma,WA,Central,98405,9:34:53,9:35:29,9:36:34,9:39:39,9:51:03,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.250039,-122.477814
911628,2015,2015-04-18T12:00:00Z,2015-04-18,1714 S DURANGO ST,Tacoma,WA,Central,98405,21:02:36,21:03:16,21:04:50,,21:16:40,Other Outside Fire,Not Available,Not Available,Not Available,Match,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,None - 0,47.244871,-122.4877
913744,2015,2015-04-29T12:00:00Z,2015-04-29,3201 PACIFIC AV,Tacoma,WA,East Side,98418,5:30:18,5:31:26,5:31:57,5:36:17,6:57:15,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),1728001,30000,2000,32000,3,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to ROOM of origin,No,Monitored System,System Operated and was Effective,14,1,Fire Restrictive (Type I),14,120,0,10,600,,,,Not Applicable,47.232159,-122.434001
907954,2015,2015-03-31T12:00:00Z,2015-03-31,776 COMMERCE ST,Tacoma,WA,New Tacoma,98402,7:29:08,7:29:28,7:30:47,7:32:36,9:25:31,Structure Fire,Multi-family (three or more units),Residential,Exit or Means of Egress,Undetermined,Magazine/Paper/Books,Persons Unknown,Incendiary (Set Fire & Illegal Burn),18008672,25,0,25,10,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,No,Monitored System,,10,2,Fire Restrictive (Type I),148832,100,1,4,0,,,,Not Applicable,47.256503,-122.440147
909917,2015,2015-04-10T12:00:00Z,2015-04-10,1635 E PORTLAND AV,Tacoma,WA,New Tacoma,98421,13:50:26,13:52:00,13:52:11,13:58:22,14:36:30,Structure Fire,Sells Furniture,Mercantile,Exterior of Building/Structure,"Spark, Ember or Flame from  Equipment",Undetermined,Adult (18-64),Negligence(lack of proper caution or attention),830000,498,0,498,1,Roof,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,1,0,Heavy Timber (Type IV),10000,10,1,6,0,,,,Not Applicable,47.255241,-122.419629
913454,2015,2015-04-27T12:00:00Z,2015-04-27,SB I5 SO CITY CENTER,,WA,New Tacoma,98402,20:56:15,20:57:30,20:58:11,21:06:38,21:53:45,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 500,47.229989,-122.46171
912747,2015,2015-04-24T12:00:00Z,2015-04-24,3100 PACIFIC HW E,Fife,WA,,98424,11:00:14,11:01:45,11:03:28,11:06:42,13:18:55,Structure Fire,Hotel/Motel,Residential,Storage Areas,Undetermined,"General Materials (ie;Wire,Transformer)",Improperly Built or Installed Equipment,"Design, Construction, Installation Deficiency",3720000,930,1000,1930,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,No,Monitored System,,2,0,Wood Frame (Type V),40000,80,1,10,10,,,,Not Applicable,47.24317,-122.3875
912180,2015,2015-04-21T12:00:00Z,2015-04-21,3555 MCKINLEY AV,Tacoma,WA,East Side,98404,16:19:16,16:19:46,16:21:27,16:26:53,16:33:41,Other Outside Fire,Not Available,Not Available,Not Available,None,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.23054,-122.421
912180,2015,2015-04-21T12:00:00Z,2015-04-21,3555 MCKINLEY AV,Tacoma,WA,East Side,98404,16:19:16,16:19:46,16:21:27,16:26:53,16:33:41,Other Outside Fire,Not Available,Not Available,Not Available,None,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.23054,-122.421
909747,2015,2015-04-09T12:00:00Z,2015-04-09,1524 S MONROE ST,Tacoma,WA,Central,98405,16:38:00,16:38:54,16:39:05,16:42:56,18:21:10,Structure Fire,Garage,Utility,Exterior of Building/Structure,Heat Spread from Another Fire,Rubbish/Trash/Waste,Juvenile (8-11),Incendiary (Set Fire & Illegal Burn),3400,700,10,710,1,Normal Floor,Demolished/Being Demolished,Confined to BUILDING of origin,Confined to BUILDING of origin,Yes,,,1,0,Wood Frame (Type V),100,0,0,5,5,,,,Not Applicable,47.246812,-122.4916
908772,2015,2015-04-04T12:00:00Z,2015-04-04,N 12TH ST/N TYLER ST,Tacoma,WA,North End,98406,14:39:56,14:40:19,14:41:17,14:45:01,14:46:50,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 3,47.26085,-122.4931
912666,2015,2015-04-24T12:00:00Z,2015-04-24,3315 S 23RD ST,Tacoma,WA,Central,98405,1:52:07,1:52:57,1:55:00,1:58:55,2:05:02,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,None - 0,47.238176,-122.479301
911205,2015,2015-04-16T12:00:00Z,2015-04-16,611 E 34TH ST,Tacoma,WA,East Side,98404,20:42:43,20:43:24,20:44:57,,20:54:42,Other Outside Fire,Not Available,Not Available,Not Available,Wood Stove or Fireplace,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.231217,-122.424033
910408,2015,2015-04-13T12:00:00Z,2015-04-13,5511 PACIFIC HW E,Fife,WA,,98424,0:44:22,0:45:01,0:47:01,0:49:07,0:59:54,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.243044,-122.355592
913417,2015,2015-04-27T12:00:00Z,2015-04-27,3853 S G ST,Tacoma,WA,South End,98418,18:11:53,18:12:29,18:12:58,18:15:39,18:40:27,Other Outside Fire,Not Available,Not Available,Not Available,Heat Spread from Another Fire,Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,520,520,,,,,,,,,,,,,,,,,,,,Square Feet - 50,47.221783,-122.4406
911437,2015,2015-04-17T12:00:00Z,2015-04-17,1002 E 64TH ST,Tacoma,WA,East Side,98404,21:00:22,21:01:25,21:02:07,21:04:31,21:09:44,Other Outside Fire,Not Available,Not Available,Not Available,Other Heat Sources,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.19902,-122.417161
908992,2015,2015-04-05T12:00:00Z,2015-04-05,928 S SHERIDAN AV,Tacoma,WA,Central,98405,19:50:20,19:51:07,19:52:32,19:54:33,20:00:48,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 9,47.253027,-122.456358
908294,2015,2015-04-01T12:00:00Z,2015-04-01,1302 PUYALLUP AV,Tacoma,WA,New Tacoma,98421,21:21:31,21:22:06,21:23:27,21:26:14,23:32:47,Mobile Property Fire,"Motor Home, or like vehicle",Mobile Property,Engine Compartment of Vehicle,Other Heat Sources,"Atomized liquid, Vaporized liquid, Aerosol",Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,5000,5000,0,5000,,,,,,,,,,,,,,,,,Other Make,,1987,Not Applicable,47.242063,-122.415869
909392,2015,2015-04-07T12:00:00Z,2015-04-07,E 27TH ST/E L ST,Tacoma,WA,New Tacoma,98421,20:13:06,20:13:40,20:15:14,20:18:46,20:23:21,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 6,47.23902,-122.4167
911593,2015,2015-04-18T12:00:00Z,2015-04-18,4302 BROWNS POINT BL,Tacoma,WA,North East,98422,18:43:45,18:44:33,18:45:57,18:50:34,19:05:23,Structure Fire,One or Two Family,Residential,Laundry Area,Undetermined,Dust/Fiber/Lint,Equipment Failure (Electrical),Mechanical Failure or Malfunction,206000,309,0,309,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,2,0,Ordinary (Type III),2000,5,0,3,3,,,,Not Applicable,47.30108,-122.414316
915389,2015,2015-05-08T12:00:00Z,2015-05-08,1115 E 25TH ST,Tacoma,WA,New Tacoma,98421,8:10:04,8:10:54,8:11:55,8:16:18,8:53:46,Structure Fire,Service Shop,Business,"Service, Equipment Areas","Radiated, Conducted Heat from  Equipment",Undetermined,Equipment Failure (Mechanical),Mechanical Failure or Malfunction,1900000,190,5000,5190,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,No,Monitored System,System Operated and was Effective,1,0,Wood Frame (Type V),20000,1,1,2,0,,,,Not Applicable,47.240794,-122.418472
915084,2015,2015-05-05T12:00:00Z,2015-05-05,3431 70TH AV E,Fife,WA,,98424,21:16:42,21:17:33,21:18:07,21:22:30,22:30:22,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),1116000,5000,2000,7000,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,No,Monitored System,System Operated and was Effective,3,0,Wood Frame (Type V),12000,24,0,0,100,,,,Not Applicable,47.225684,-122.336418
914428,2015,2015-05-02T12:00:00Z,2015-05-02,816 ELECTRON WY,Fircrest,WA,,98466,14:27:12,14:27:47,14:27:55,14:31:35,15:18:14,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),242000,1760,300,2060,1,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Fire Spread beyond BUILDING of origin,No,Unit Detectors Only (Residential Occupancy),,2,1,Heavy Timber (Type IV),2200,4,1,16,1200,,,,Not Applicable,47.2333,-122.515297
916970,2015,2015-05-19T12:00:00Z,2015-05-19,1102 E 57TH ST,Tacoma,WA,East Side,98404,20:10:40,20:11:59,20:13:13,20:14:55,20:33:53,Mobile Property Fire,RR Vehicles,Mobile Property,Engine Compartment of Vehicle,Undetermined,Flammable/Combustible Liquid,Equipment Failure (Mechanical),Mechanical Failure or Malfunction,5000,5000,0,5000,,,,,,,,,,,,,,,,,Harley Davidson,,1998,Not Applicable,47.205418,-122.415242
918380,2015,2015-05-30T12:00:00Z,2015-05-30,I 5 RA S/PORT OF TACOMA RD E,Fife,WA,,98424,10:58:22,10:59:03,11:00:51,11:04:11,11:20:31,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Other Heat Sources,Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 10,47.24265,-122.3856
915563,2015,2015-05-09T12:00:00Z,2015-05-09,1121 S I ST,Tacoma,WA,New Tacoma,98405,10:13:59,10:15:07,10:16:04,10:19:01,10:53:21,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),2266000,0,0,0,2,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,No,Monitored System,System Operated and was Effective,4,1,Ordinary (Type III),22000,60,0,0,0,,,,Not Applicable,47.252081,-122.448836
915375,2015,2015-05-08T12:00:00Z,2015-05-08,1425 E 27TH ST,Tacoma,WA,New Tacoma,98421,3:19:19,3:20:17,3:20:48,3:28:07,3:33:26,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 16,47.239423,-122.412968
918058,2015,2015-05-28T12:00:00Z,2015-05-28,CENTER ST/S WILKESON ST,Tacoma,WA,Central,98409,12:11:17,12:11:36,12:12:18,12:15:08,12:35:21,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Undetermined,Undetermined,Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,1500,1500,0,1500,,,,,,,,,,,,,,,,,Chevrolet,Iroc Z-28 Camaro,1989,Not Applicable,47.23386,-122.4591
918085,2015,2015-05-28T12:00:00Z,2015-05-28,2024 E 29TH ST,Tacoma,WA,East Side,98404,14:47:59,14:48:42,14:48:52,14:57:19,15:00:46,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 1,47.238413,-122.40278
916436,2015,2015-05-15T12:00:00Z,2015-05-15,5939 N 26TH ST,Tacoma,WA,West End,98407,18:23:29,18:24:33,18:25:40,18:29:31,22:55:23,Structure Fire,Multi-family (three or more units),Residential,Exit or Means of Egress,Heat Spread from Another Fire,"Structural Component (Wall,Floor,Rug,Ceiling,Studs)",Exposure Fire,Miscellaneous,88350,13950,250,14200,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,Yes,,,10,0,Wood Frame (Type V),950,1,0,150,250,,,,Not Applicable,47.271092,-122.51633
915386,2015,2015-05-08T12:00:00Z,2015-05-08,S 56TH ST/S TYLER ST,Tacoma,WA,South Tacoma,98409,7:41:05,7:42:05,7:43:57,7:45:54,7:55:56,Mobile Property Fire,Freight Hauling Vehicles (includes Cranes),Mobile Property,Exterior of Vehicle,Undetermined,Undetermined,Equipment Failure (Mechanical),Mechanical Failure or Malfunction,20000,0,0,0,,,,,,,,,,,,,,,,,Other Make,,0,Not Applicable,47.20623,-122.4932
915443,2015,2015-05-08T12:00:00Z,2015-05-08,S 56TH ST/SOUTH TACOMA WAY,Tacoma,WA,South Tacoma,98409,13:48:39,13:49:14,13:50:25,13:54:57,14:11:04,Mobile Property Fire,Other Mobile Property,Mobile Property,Storage Areas,Undetermined,Rubbish/Trash/Waste,Unknown,Miscellaneous,1500,0,0,0,,,,,,,,,,,,,,,,,Chevrolet,,1990,Not Applicable,47.20621,-122.4837
914331,2015,2015-05-02T12:00:00Z,2015-05-02,1005 E 30TH ST,Tacoma,WA,East Side,98404,1:09:05,1:10:02,1:11:37,1:13:56,2:18:55,Mobile Property Fire,Passenger Vehicle,Mobile Property,Passenger Compartment of Vehicle,Incendiary Device,Undetermined,Persons Unknown,Incendiary (Set Fire & Illegal Burn),5000,5000,0,5000,,,,,,,,,,,,,,,,,Dodge,Stratus,2004,Not Applicable,47.235713,-122.418961
917935,2015,2015-05-27T12:00:00Z,2015-05-27,3401 S G ST,Tacoma,WA,South End,98418,13:47:23,13:48:12,13:49:27,13:52:57,16:02:49,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Handheld Open Flame (specific unknown),Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 1500,47.229426,-122.440992
916965,2015,2015-05-19T12:00:00Z,2015-05-19,1115 E 25TH ST,Tacoma,WA,New Tacoma,98421,19:39:52,19:40:34,19:41:38,19:46:31,20:42:19,Structure Fire,Clothing Manufacture,Factory,Processing Areas,"Radiated, Conducted Heat from  Equipment",Dust/Fiber/Lint,"Failure to Clean (grease, lint, etc)",Operational Deficiency,2555000,0,1000,1000,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,No,Monitored System,System Operated and was Effective,1,0,Non-Combustible (Type II),35000,0,1,4,0,,,,Not Applicable,47.240794,-122.418472
916431,2015,2015-05-15T12:00:00Z,2015-05-15,6634 S FIFE ST,Tacoma,WA,South Tacoma,98409,17:55:24,17:57:20,17:58:17,18:03:27,18:05:39,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 6,47.196781,-122.471
915628,2015,2015-05-09T12:00:00Z,2015-05-09,435 FAWCETT AV,Tacoma,WA,New Tacoma,98402,19:26:59,19:27:38,19:28:18,19:29:48,19:36:29,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 1,47.259403,-122.44544
918390,2015,2015-05-30T12:00:00Z,2015-05-30,1913 S 72ND ST,Tacoma,WA,South End,98408,13:36:35,13:37:15,13:38:15,13:44:38,13:47:45,Other Outside Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.191372,-122.461046
915470,2015,2015-05-08T12:00:00Z,2015-05-08,3021 S WILKESON ST,Tacoma,WA,South Tacoma,98409,17:34:18,17:35:11,17:35:22,17:41:00,17:43:38,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,"Spark, Ember or Flame from  Equipment",Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 3,47.232967,-122.4591
918173,2015,2015-05-29T12:00:00Z,2015-05-29,3701 S PINE ST,Tacoma,WA,South Tacoma,98409,6:13:37,6:14:11,6:15:39,6:20:23,6:27:24,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,4,4,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.22437,-122.4736
915778,2015,2015-05-10T12:00:00Z,2015-05-10,713 YAKIMA AV,Tacoma,WA,New Tacoma,98405,22:05:18,22:05:57,22:07:16,22:09:23,22:15:42,Dumpster Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 1,47.256152,-122.448198
915150,2015,2015-05-06T12:00:00Z,2015-05-06,S 15TH ST/S SPRAGUE AV,Tacoma,WA,Central,98405,12:42:47,12:43:46,12:45:16,12:46:34,13:06:10,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Other Heat Sources,"Atomized liquid, Vaporized liquid, Aerosol",Equipment Failure (Mechanical),Mechanical Failure or Malfunction,500,500,0,500,,,,,,,,,,,,,,,,,Honda,Accord,1991,Not Applicable,47.2466,-122.4629
914167,2015,2015-05-01T12:00:00Z,2015-05-01,1740 BRIDGEVIEW DR,Tacoma,WA,West End,98406,10:31:37,10:33:30,10:34:31,10:44:27,11:07:35,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.266781,-122.5319
917098,2015,2015-05-20T12:00:00Z,2015-05-20,EB 38TH TO NB 7,,WA,East Side,98404,19:00:46,19:01:41,19:02:12,19:07:11,20:01:10,Mobile Property Fire,Passenger Vehicle,Mobile Property,Exterior of Vehicle,Undetermined,Cloths/Fabric/Bedding Material/Rugs,Persons Unknown,Incendiary (Set Fire & Illegal Burn),2000,2000,0,2000,,,,,,,,,,,,,,,,,Honda,Civic,2000,Not Applicable,47.223966,-122.426222
916681,2015,2015-05-17T12:00:00Z,2015-05-17,4901 N BRISTOL ST,Tacoma,WA,West End,98407,19:45:22,19:46:01,19:47:54,19:55:31,20:03:17,Other Outside Fire,Not Available,Not Available,Not Available,Match,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.294501,-122.519697
917795,2015,2015-05-26T12:00:00Z,2015-05-26,NB I5 SO POT,,WA,,98424,13:45:02,13:47:20,13:48:02,13:54:26,14:37:27,Mobile Property Fire,Passenger Vehicle,Mobile Property,Exterior of Vehicle,"Radiated, Conducted Heat from  Equipment",Tires,Equipment Failure (Mechanical),Mechanical Failure or Malfunction,5000,2000,500,2500,,,,,,,,,,,,,,,,,Plymouth,Sport Fury,1964,Not Applicable,47.241259,-122.38779
916292,2015,2015-05-14T12:00:00Z,2015-05-14,2214 S 48TH ST,Tacoma,WA,South Tacoma,98409,17:56:16,17:56:54,17:58:05,17:59:21,18:56:41,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,"Spark, Ember or Flame from  Equipment","General Materials (ie;Wire,Transformer)",Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,1500,1000,100,1100,,,,,,,,,,,,,,,,,Cadillac,,1994,Not Applicable,47.213907,-122.465434
914911,2015,2015-05-04T12:00:00Z,2015-05-04,6923 5TH ST E,TFD Service Area,WA,,98424,18:57:16,18:57:51,18:58:52,19:03:12,19:53:50,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,"Heat too close to Combustibles (ie: BBQ,Welding)","""Heat Source"" misused or misplaced",92700,10000,5000,15000,2,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,Yes,,,3,1,Ordinary (Type III),900,10,0,0,250,,,,Not Applicable,47.252634,-122.337351
914433,2015,2015-05-02T12:00:00Z,2015-05-02,5601 N 44TH ST,Tacoma,WA,West End,98407,14:49:13,14:50:02,14:51:21,14:54:08,15:09:25,Structure Fire,One or Two Family,Residential,Exterior of Building/Structure,"Hot Ember,  Ash, or BBQ Briquet","Structural Component (Wall,Floor,Rug,Ceiling,Studs)",Adult (18-64),Negligence(lack of proper caution or attention),139500,93,0,93,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,1,0,Wood Frame (Type V),1500,2,0,1,0,,,,Not Applicable,47.28895,-122.512417
915354,2015,2015-05-07T12:00:00Z,2015-05-07,S 38TH ST/PACIFIC AV,Tacoma,WA,East Side,98418,21:03:00,21:04:01,21:05:29,21:07:17,22:28:30,Mobile Property Fire,Passenger Vehicle,Mobile Property,Exterior of Vehicle,"Spark, Ember or Flame from  Equipment",Undetermined,Adult (18-64),Negligence(lack of proper caution or attention),5000,5000,0,5000,,,,,,,,,,,,,,,,,Jeep,,1990,Not Applicable,47.22309,-122.4341
916436,2015,2015-05-15T12:00:00Z,2015-05-15,5939 N 26TH ST,Tacoma,WA,West End,98407,18:23:29,18:24:33,18:25:40,18:29:31,22:55:23,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,"Fell Asleep and then ""Hot Object"" Started Fire","""Heat Source"" misused or misplaced",918840,232500,50000,282500,2,Normal Floor,Occupied and Operating,Confined to BUILDING of origin,Confined to BUILDING of origin,No,Pull Stations Only,System Operated and was Effective,2,0,Wood Frame (Type V),9880,7,0,2500,3500,,,,Not Applicable,47.271092,-122.51633
916767,2015,2015-05-18T12:00:00Z,2015-05-18,1442 S 96TH ST,Pierce County,WA,,98444,12:18:24,12:19:33,12:19:57,12:23:56,14:45:16,Structure Fire,One or Two Family,Residential,Living Room or Rec Room,Undetermined,Undetermined,Unknown,Miscellaneous,129084,40176,20000,60176,2,Attic,Occupied and Operating,Confined to FLOOR of origin,Confined to BUILDING of origin,Yes,,,2,0,Wood Frame (Type V),1388,5,0,432,1388,,,,Not Applicable,47.170196,-122.453438
916287,2015,2015-05-14T12:00:00Z,2015-05-14,610 E WRIGHT AV,Tacoma,WA,East Side,98404,17:39:58,17:40:33,17:41:30,17:45:10,17:47:22,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,None - 0,47.232186,-122.424348
